1744070400000000,79135.98000000,79240.12000000,79050.00000000,79240.12000000,18.87208000,1744070699999999,1493723.49768410,1197,11.27987000,892911.25021850,0
1744070700000000,79247.72000000,79295.99000000,79186.02000000,79282.36000000,12.75757000,1744070999999999,1011172.23809060,993,8.11706000,643360.61167980,0
1744071000000000,79280.03000000,79480.33000000,79280.03000000,79474.00000000,6.92001000,1744071299999999,549460.30494420,958,4.45681000,353889.34673350,0
1744071300000000,79475.00000000,79509.99000000,79329.81000000,79500.00000000,8.31401000,1744071599999999,660410.15285920,962,5.08908000,404206.59624520,0
1744071600000000,79500.00000000,79567.96000000,79448.00000000,79454.01000000,13.47540000,1744071899999999,1071689.94618740,951,7.63367000,607188.63495280,0
1744071900000000,79454.01000000,79454.01000000,79321.71000000,79321.71000000,11.50274000,1744072199999999,913165.56023970,740,3.31810000,263463.53263410,0
1744072200000000,79321.71000000,79321.71000000,79063.58000000,79206.25000000,24.57986000,1744072499999999,1945567.04691900,1699,8.63658000,683615.44555650,0
1744072500000000,79215.21000000,79323.14000000,79104.00000000,79258.76000000,8.74161000,1744072799999999,692388.02792270,845,4.30474000,341024.51676960,0
1744072800000000,79258.75000000,79451.91000000,79232.01000000,79317.32000000,9.47782000,1744073099999999,752260.94881850,911,5.15426000,409044.08928310,0
1744073100000000,79317.33000000,79323.18000000,79173.91000000,79230.20000000,6.10583000,1744073399999999,483868.80609070,868,3.01036000,238560.30207720,0
1744073400000000,79226.01000000,79313.73000000,79126.33000000,79278.77000000,8.11915000,1744073699999999,643198.86284080,774,4.92307000,390013.52631740,0
1744073700000000,79278.77000000,79322.77000000,78967.08000000,78996.39000000,20.93927000,1744073999999999,1657001.85908480,1818,6.45097000,510444.34845030,0
1744074000000000,78994.00000000,79027.14000000,78751.76000000,78974.79000000,30.86908000,1744074299999999,2435237.85403280,2348,14.45690000,1140457.29541340,0
1744074300000000,78974.78000000,79142.79000000,78912.27000000,79129.71000000,13.45871000,1744074599999999,1063408.36532280,1109,8.48595000,670558.63688110,0
1744074600000000,79127.71000000,79259.08000000,79120.81000000,79182.41000000,13.91545000,1744074899999999,1101832.57809720,1006,9.24867000,732293.79386610,0
1744074900000000,79188.98000000,79251.66000000,78995.99000000,79172.01000000,15.47312000,1744075199999999,1223844.51795160,1097,9.61262000,760251.08219190,0
1744075200000000,79168.01000000,79511.85000000,79164.14000000,79486.00000000,22.94750000,1744075499999999,1820254.43839600,1851,15.06428000,1194943.24584960,0
1744075500000000,79491.53000000,79750.37000000,79428.12000000,79690.00000000,26.26833000,1744075799999999,2090189.74040770,2062,18.36109000,1461172.60429800,0
1744075800000000,79692.00000000,79953.38000000,79626.00000000,79778.06000000,19.70331000,1744076099999999,1572407.60888540,2026,14.00558000,1117477.03446190,0
1744076100000000,79775.99000000,80483.88000000,79775.11000000,80323.98000000,54.78443000,1744076399999999,4394242.91183190,4388,40.00919000,3209559.62329700,0
1744076400000000,80327.99000000,80519.99000000,80296.01000000,80390.00000000,28.56273000,1744076699999999,2297930.10997760,1919,19.32016000,1554482.44613640,0
1744076700000000,80392.01000000,80449.96000000,80168.02000000,80296.20000000,33.52965000,1744076999999999,2692122.38643990,1707,18.12860000,1455566.35019580,0
1744077000000000,80299.99000000,80642.00000000,80299.99000000,80590.17000000,31.83481000,1744077299999999,2563991.15993580,2081,21.15966000,1704125.22004350,0
1744077300000000,80585.16000000,80772.94000000,80563.90000000,80572.01000000,52.25908000,1744077599999999,4216607.15897160,2319,25.57839000,2063933.13972880,0
1744077600000000,80572.01000000,80659.74000000,80385.87000000,80387.79000000,19.24123000,1744077899999999,1549549.58033380,1485,9.93436000,800140.47778350,0
1744077900000000,80387.80000000,80817.18000000,80368.01000000,80729.99000000,128.42788000,1744078199999999,10369066.69845900,3239,28.09543000,2265339.51832310,0
1744078200000000,80730.00000000,80842.74000000,80629.09000000,80633.19000000,38.43078000,1744078499999999,3103038.47965850,2144,13.04215000,1053140.28939090,0
1744078500000000,80633.19000000,80681.98000000,80440.00000000,80471.99000000,22.65320000,1744078799999999,1824247.88698860,1472,9.69054000,780350.88013630,0
1744078800000000,80472.00000000,80647.99000000,80452.69000000,80480.00000000,17.78345000,1744079099999999,1432454.27509060,1097,9.45433000,761493.35409790,0
1744079100000000,80478.68000000,80567.99000000,80420.00000000,80428.00000000,11.45429000,1744079399999999,921817.88408520,884,5.15245000,414672.67689380,0
1744079400000000,80428.00000000,80428.00000000,80300.35000000,80343.99000000,11.75391000,1744079699999999,944573.44302140,1253,3.83211000,307951.11916480,0
1744079700000000,80340.01000000,80383.99000000,80195.62000000,80283.98000000,17.24882000,1744079999999999,1384255.96461170,1398,4.36063000,349945.28780130,0
1744080000000000,80283.97000000,80326.37000000,80160.01000000,80206.02000000,16.86312000,1744080299999999,1353076.00259780,1095,8.66633000,695387.92315930,0
1744080300000000,80203.93000000,80250.76000000,80096.63000000,80162.00000000,9.64894000,1744080599999999,773213.13174890,1021,4.90406000,393017.32121480,0
1744080600000000,80162.00000000,80166.76000000,79932.00000000,79963.40000000,23.38002000,1744080899999999,1871913.71735850,1672,6.83992000,547522.88969250,0
1744080900000000,79964.02000000,79982.00000000,79875.00000000,79926.00000000,10.06821000,1744081199999999,804609.60740350,929,4.04194000,323018.72637610,0
1744081200000000,79920.01000000,80099.57000000,79900.00000000,80024.01000000,13.50593000,1744081499999999,1080736.69764830,913,8.78349000,702772.34150410,0
1744081500000000,80020.14000000,80059.99000000,79895.00000000,79895.00000000,10.64578000,1744081799999999,851342.08595780,687,2.14187000,171280.39007650,0
